"cuestionario_hogar_id","personas_en_el_hogar","estado_entrevista"
"16603501",7,"1"
"16603601",3,"1"
"16603701",4,"1"
"16608601",5,"1"
"16608701",4,"1"
"16608901",3,"1"
"16609301",4,"1"
"16609401",3,"1"
"16700601",5,"1"
"16700701",1,"1"
"16701001",1,"1"
"16701401",8,"1"
"16702201",7,"1"
"16702601",9,"1"
"16702701",3,"1"
"16703201",7,"1"
"16706001",3,"1"
"16706401",5,"1"
"16707001",4,"1"
"16707401",8,"1"
"16707901",5,"1"
"16708501",4,"1"
"16800501",8,"1"
"16800601",3,"1"
"16802701",2,"1"
"16804001",5,"1"
"16804002",2,"1"
"16804201",2,"1"
"16811501",4,"1"
"16812601",1,"1"
"16813401",5,"1"
"16901101",5,"1"
"16902301",4,"1"
"16904901",4,"1"
"16906601",5,"1"
"16907101",4,"1"
"16908001",5,"1"
"16908101",4,"1"
"16909601",1,"1"
"16910601",3,"1"
"17101101",3,"1"
"17101301",5,"1"
"17103601",3,"1"
"17104801",2,"1"
"17105201",5,"1"
"17107201",4,"1"
"17110601",4,"1"
"17111401",2,"1"
"17112201",5,"1"
"17300301",4,"1"
"17300302",3,"1"
"17301801",4,"1"
"17303201",3,"1"
"17303601",3,"1"
"17303901",7,"1"
"17304201",3,"1"
"17306901",6,"1"
"17308701",7,"1"
"17309201",9,"1"
"17309301",3,"1"
"17401901",1,"1"
"17402001",6,"1"
"17402301",3,"1"
"17404501",5,"1"
"17405401",5,"1"
"17406701",4,"1"
"17407301",3,"1"
"17408301",4,"1"
"17408401",1,"1"
"17906601",2,"1"
"17907801",5,"1"
"17909001",3,"1"
"17910501",3,"1"
"17910601",4,"1"
"17911401",4,"1"
"18003901",4,"1"
"18004301",3,"1"
"18004801",5,"1"
"18005701",1,"1"
"18006301",8,"1"
"18006801",3,"1"
"18008501",9,"1"
"18010101",4,"1"
"18011301",2,"1"
"18015401",3,"1"
"18100101",2,"1"
"18100201",4,"1"
"18101301",5,"1"
"18102301",4,"1"
"18104001",4,"1"
"18108801",4,"1"
"18110801",6,"1"
"18113501",5,"1"
"18116001",1,"1"
"18200801",3,"1"
"18201401",2,"1"
"18201501",4,"1"
"18204501",4,"1"
"18205701",4,"1"
"18209001",2,"1"
"18209201",5,"1"
"18209301",2,"1"
"18209801",5,"1"
"18212101",5,"1"
"18300101",1,"1"
"18301901",4,"1"
"18302801",3,"1"
"18303101",2,"1"
"18303401",1,"1"
"18304401",2,"1"
"18305201",6,"1"
"18305901",3,"1"
"18305902",4,"1"
"18308101",1,"1"
"18308701",3,"1"
"18400101",3,"1"
"18402201",4,"1"
"18403001",3,"1"
"18403901",5,"1"
"18404101",4,"1"
"18406601",4,"1"
"18407301",2,"1"
"18409401",4,"1"
"18413201",3,"1"
"18414201",4,"1"
"18600101",2,"1"
"18601601",4,"1"
"18602201",3,"1"
"18602901",5,"1"
"18603101",3,"1"
"18609201",4,"1"
"18610901",5,"1"
"18611701",5,"1"
"18701501",2,"1"
"18706501",7,"1"
"18706701",5,"1"
"18707401",2,"1"
"18709201",5,"1"
"18711701",5,"1"
"18712401",5,"1"
"18715701",5,"1"
"18715801",1,"1"
"18715901",5,"1"
"18801601",7,"1"
"18801701",5,"1"
"18802201",5,"1"
"18803301",3,"1"
"18803901",3,"1"
"18804101",3,"1"
"18806301",2,"1"
"18902301",5,"1"
"18903001",5,"1"
"18903201",3,"1"
"18904101",5,"1"
"18908001",3,"1"
"18908201",4,"1"
"18908301",4,"1"
"18908901",3,"1"
"18910401",4,"1"
"18911001",5,"1"
"19001001",5,"1"
"19001002",5,"1"
"19001003",4,"1"
"19001401",3,"1"
"19001402",2,"1"
"19003101",6,"1"
"19004601",1,"1"
"19004602",2,"1"
"19008501",5,"1"
"19009001",4,"1"
"19009501",2,"1"
"19010501",5,"1"
"19011201",5,"1"
"19011202",3,"1"
"19014901",1,"1"
"19014902",2,"1"
"19203201",5,"1"
"19203401",6,"1"
"19203801",5,"1"
"19204801",4,"1"
"19205501",6,"1"
"19205901",3,"1"
"19206701",5,"1"
"19206801",5,"1"
"19207301",1,"1"
"19209401",4,"1"
"19301701",3,"1"
"19303701",4,"1"
"19304601",3,"1"
"19304901",3,"1"
"19307701",4,"1"
"19308601",8,"1"
"19310001",4,"1"
"19310701",2,"1"
"19310901",4,"1"
"19312301",2,"1"
"19400101",4,"1"
"19400501",4,"1"
"19401701",6,"1"
"19402701",3,"1"
"19404001",5,"1"
"19404201",4,"1"
"19404801",3,"1"
"19405101",3,"1"
"19406801",4,"1"
"19700301",2,"1"
"19701601",4,"1"
"19703401",3,"1"
"19706701",4,"1"
"19708101",3,"1"
"19709301",4,"1"
"19712701",4,"1"
"19713301",1,"1"
"19901301",3,"1"
"19901501",4,"1"
"19902401",5,"1"
"19903101",5,"1"
"19903401",5,"1"
"19903901",5,"1"
"19907901",4,"1"
"19908701",3,"1"
"20000901",5,"1"
"20001101",2,"1"
"20006301",4,"1"
"20007201",6,"1"
"20008301",6,"1"
"20010201",4,"1"
"20010401",5,"1"
"20010901",3,"1"
"20014301",6,"1"
"20014901",4,"1"
"20200401",4,"1"
"20202901",6,"1"
"20203101",5,"1"
"20205701",5,"1"
"20206501",4,"1"
"20206801",5,"1"
"20207601",2,"1"
"20210201",1,"1"
"20210301",3,"1"
"20305401",4,"1"
"20306801",3,"1"
"20307601",3,"1"
"20308101",5,"1"
"20312901",5,"1"
"20313201",3,"1"
"20314801",6,"1"
"20315401",2,"1"
"20316701",7,"1"
"20403501",2,"1"
"20406601",3,"1"
"20408301",5,"1"
"20408501",2,"1"
"20409201",6,"1"
"20410601",3,"1"
"20412501",6,"1"
"20412801",7,"1"
"20500301",4,"1"
"20500401",5,"1"
"20501101",4,"1"
"20503101",3,"1"
"20503201",2,"1"
"20506601",4,"1"
"20510701",4,"1"
"20511401",3,"1"
"20511601",4,"1"
"20514201",7,"1"
"20600401",5,"1"
"20601001",3,"1"
"20603301",5,"1"
"20603401",4,"1"
"20604601",4,"1"
"20605401",2,"1"
"20605901",6,"1"
"20606701",4,"1"
"20607101",4,"1"
"20607901",4,"1"
"21000701",1,"1"
"21000901",5,"1"
"21001401",7,"1"
"21005301",3,"1"
"21005401",2,"1"
"21006101",3,"1"
"21006201",4,"1"
"21006701",3,"1"
"21006801",6,"1"
"21007701",4,"1"
"21203901",3,"1"
"21204001",4,"1"
"21204201",1,"1"
"21204601",2,"1"
"21204801",5,"1"
"21204901",4,"1"
"21205001",4,"1"
"21205301",4,"1"
"21205601",4,"1"
"21206801",5,"1"
"21304301",8,"1"
"21306401",5,"1"
"21308001",1,"1"
"21308901",3,"1"
"21309601",5,"1"
"21311201",9,"1"
"21312001",9,"1"
"21312801",3,"1"
"21315301",5,"1"
"21401201",4,"1"
"21401901",6,"1"
"21402301",3,"1"
"21402801",4,"1"
"21404401",6,"1"
"21405101",1,"1"
"21405301",4,"1"
"21406401",5,"1"
"21407001",6,"1"
"21407301",4,"1"
"21500601",2,"1"
"21500801",3,"1"
"21503201",4,"1"
"21506401",3,"1"
"21507001",4,"1"
"21507401",4,"1"
"21511101",1,"1"
"21512201",3,"1"
"21512601",5,"1"
"21601801",7,"1"
"21603001",4,"1"
"21603401",3,"1"
"21603701",5,"1"
"21608101",3,"1"
"21608801",4,"1"
"21608802",3,"1"
"21609601",7,"1"
"21610901",2,"1"
"21611101",6,"1"
"21701301",5,"1"
"21705001",4,"1"
"21708001",5,"1"
"21709401",4,"1"
"21710501",5,"1"
"21711201",3,"1"
"21711501",4,"1"
"21713401",6,"1"
"21715301",4,"1"
"21716401",5,"1"
"21716402",4,"1"
"21800501",5,"1"
"21800601",2,"1"
"21801301",3,"1"
"21802801",6,"1"
"21803001",1,"1"
"21803301",5,"1"
"21803401",5,"1"
"21803501",6,"1"
"21808601",6,"1"
"22001101",9,"1"
"22002501",2,"1"
"22002601",3,"1"
"22003801",3,"1"
"22004601",5,"1"
"22004901",4,"1"
"22005601",5,"1"
"22006601",8,"1"
"22007001",4,"1"
"22007701",3,"1"
"22100601",6,"1"
"22101001",1,"1"
"22101701",5,"1"
"22102101",3,"1"
"22103301",3,"1"
"22103701",3,"1"
"22104001",3,"1"
"22104401",4,"1"
"22107101",5,"1"
"22107401",7,"1"
"22200201",6,"1"
"22200301",1,"1"
"22202201",3,"1"
"22202501",4,"1"
"22205401",3,"1"
"22205801",5,"1"
"22206801",6,"1"
"22208101",2,"1"
"22209801",7,"1"
"22209901",6,"1"
"22601001",5,"1"
"22601101",4,"1"
"22601401",5,"1"
"22602001",6,"1"
"22602901",6,"1"
"22603001",6,"1"
"22603101",5,"1"
"22603201",4,"1"
"22603301",6,"1"
"22604601",4,"1"
"22604801",2,"1"
"22604901",2,"1"
"22605001",3,"1"
"22606801",3,"1"
"22800601",4,"1"
"22800701",3,"1"
"22800801",6,"1"
"22800901",3,"1"
"22801001",3,"1"
"22801601",1,"1"
"22801701",2,"1"
"22801801",3,"1"
"22802001",5,"1"
"22802201",1,"1"
"22805001",5,"1"
"22805101",2,"1"
"22805201",1,"1"
"22805301",4,"1"
"22805401",3,"1"
"22906101",5,"1"
"22906201",5,"1"
"22906301",3,"1"
"22906501",3,"1"
"22912701",4,"1"
"22912801",3,"1"
"22913101",1,"1"
"22913201",4,"1"
"22913801",3,"1"
"22913901",3,"1"
"22914001",4,"1"
"22914101",2,"1"
"22914201",4,"1"
"23003201",1,"1"
"23003401",2,"1"
"23004601",7,"1"
"23004901",4,"1"
"23001601",1,"1"
"23001701",2,"1"
"23001801",1,"1"
"23001901",3,"1"
"23002601",9,"1"
"23002701",2,"1"
"23002801",1,"1"
"23002901",2,"1"
"23100301",4,"1"
"23100801",3,"1"
"23104301",4,"1"
"23104701",5,"1"
"23105501",5,"1"
"23105901",1,"1"
"23106601",3,"1"
"23106701",5,"1"
"23107801",5,"1"
"23201501",6,"1"
"23201601",9,"1"
"23202501",4,"1"
"23203301",5,"1"
"23208001",5,"1"
"23209801",5,"1"
"23210501",7,"1"
"23211901",5,"1"
"23215401",5,"1"
"23400101",6,"1"
"23402201",3,"1"
"23402301",4,"1"
"23403001",3,"1"
"23403201",4,"1"
"23404801",2,"1"
"23405201",3,"1"
"23405301",1,"1"
"23405401",2,"1"
"23406101",4,"1"
"23500201",3,"1"
"23500701",9,"1"
"23503001",2,"1"
"23503201",3,"1"
"23503701",5,"1"
"23505801",7,"1"
"23506201",2,"1"
"23506401",3,"1"
"23507901",3,"1"
"23508001",3,"1"
"23700801",4,"1"
"23701801",4,"1"
"23701802",4,"1"
"23702401",4,"1"
"23704001",6,"1"
"23705101",5,"1"
"23705501",2,"1"
"23708101",4,"1"
"23709201",4,"1"
"23710801",4,"1"
"23711401",3,"1"
"23802101",6,"1"
"23802801",3,"1"
"23803101",4,"1"
"23806901",3,"1"
"23808101",4,"1"
"23808601",7,"1"
"23810301",5,"1"
"23811101",2,"1"
"23814801",3,"1"
"23815001",5,"1"
"23901501",1,"1"
"23901901",3,"1"
"23902701",2,"1"
"23902801",3,"1"
"23905101",4,"1"
"23905501",6,"1"
"23905601",4,"1"
"23906101",4,"1"
"23906601",6,"1"
"23908401",5,"1"
"24001501",6,"1"
"24001701",2,"1"
"24002501",5,"1"
"24002601",4,"1"
"24002901",1,"1"
"24003501",7,"1"
"24004401",3,"1"
"24004901",10,"1"
"24008901",3,"1"
"24009601",3,"1"
"24101001",12,"1"
"24101101",4,"1"
"24101901",8,"1"
"24105001",5,"1"
"24106301",4,"1"
"24112601",1,"1"
"24114701",4,"1"
"24114702",4,"1"
"24114703",3,"1"
"24115601",7,"1"
"24200201",3,"1"
"24200801",3,"1"
"24201401",1,"1"
"24205201",5,"1"
"24207401",7,"1"
"24209501",4,"1"
"24212001",4,"1"
"24214101",3,"1"
"24400901",3,"1"
"24401201",3,"1"
"24401501",4,"1"
"24403401",4,"1"
"24405501",4,"1"
"24406701",4,"1"
"24407601",3,"1"
"24407901",4,"1"
"24409501",7,"1"
"24501001",6,"1"
"24501401",6,"1"
"24501901",4,"1"
"24505001",6,"1"
"24505801",3,"1"
"24506601",4,"1"
"24507201",3,"1"
"24507701",4,"1"
"24509801",3,"1"
"24511501",5,"1"
"24600501",1,"1"
"24601001",5,"1"
"24601601",3,"1"
"24601901",2,"1"
"24603901",4,"1"
"24606801",4,"1"
"24608901",4,"1"
"24613901",5,"1"
"24614201",3,"1"
"24701801",2,"1"
"24702601",9,"1"
"24703001",4,"1"
"24705901",3,"1"
"24706501",4,"1"
"24708501",3,"1"
"24709201",4,"1"
"24710401",4,"1"
"24712801",2,"1"
"24713001",4,"1"
"25100601",4,"1"
"25100901",4,"1"
"25102601",3,"1"
"25102801",5,"1"
"25103001",4,"1"
"25104301",4,"1"
"25104401",5,"1"
"25105001",4,"1"
"25107101",5,"1"
"25201901",3,"1"
"25202901",4,"1"
"25203401",6,"1"
"25203801",6,"1"
"25205501",4,"1"
"25205701",5,"1"
"25206001",5,"1"
"25206201",6,"1"
"25206601",4,"1"
"25207401",3,"1"
"25301501",4,"1"
"25303101",5,"1"
"25303501",3,"1"
"25306801",3,"1"
"25307601",3,"1"
"25308801",3,"1"
"25310901",3,"1"
"25311001",4,"1"
"25311501",3,"1"
"25311601",3,"1"
"25400401",3,"1"
"25400901",4,"1"
"25402301",1,"1"
"25404501",6,"1"
"25404601",4,"1"
"25405701",3,"1"
"25406101",6,"1"
"25406301",5,"1"
"25407501",2,"1"
"25409601",5,"1"
"25800601",6,"1"
"25801201",5,"1"
"25803601",4,"1"
"25804201",6,"1"
"25805201",2,"1"
"25805901",2,"1"
"25806401",4,"1"
"25807101",6,"1"
"25807601",5,"1"
"25808401",5,"1"
"25900201",5,"1"
"25900301",1,"1"
"25900701",4,"1"
"25901301",5,"1"
"25903501",4,"1"
"25905201",5,"1"
"25906601",5,"1"
"25906901",3,"1"
"25907701",2,"1"
"26000201",4,"1"
"26000601",5,"1"
"26003101",2,"1"
"26003501",5,"1"
"26005101",4,"1"
"26007601",1,"1"
"26008101",4,"1"
"26008301",4,"1"
"26008901",6,"1"
"26100201",2,"1"
"26100301",4,"1"
"26103301",6,"1"
"26103901",3,"1"
"26104601",3,"1"
"26105001",6,"1"
"26105801",4,"1"
"26106501",2,"1"
"26108301",5,"1"
"26108401",5,"1"
"26601501",1,"1"
"26603101",4,"1"
"26603501",4,"1"
"26604101",4,"1"
"26604901",5,"1"
"26607301",5,"1"
"26607401",4,"1"
"26609701",4,"1"
"26700301",4,"1"
"26701901",5,"1"
"26702301",4,"1"
"26702501",1,"1"
"26702801",4,"1"
"26703601",6,"1"
"26705901",4,"1"
"26708101",3,"1"
"26708701",5,"1"
"26801001",4,"1"
"26801901",4,"1"
"26802901",3,"1"
"26803701",5,"1"
"26805601",4,"1"
"26806601",3,"1"
"26806701",3,"1"
"26806901",5,"1"
"26809001",3,"1"
"26900701",4,"1"
"26902001",2,"1"
"26904501",4,"1"
"26906501",5,"1"
"26906701",3,"1"
"26907101",5,"1"
"26908201",4,"1"
"26908301",4,"1"
"26908501",3,"1"
"27000201",2,"1"
"27001901",4,"1"
"27002301",6,"1"
"27002601",4,"1"
"27003001",4,"1"
"27003601",4,"1"
"27003901",4,"1"
"27004301",4,"1"
"27005301",4,"1"
"27007001",3,"1"
"27007301",5,"1"
"27007601",4,"1"
"27007801",3,"1"
"27008201",6,"1"
"27008901",3,"1"
"27300101",8,"1"
"27300201",2,"1"
"27300401",7,"1"
"27300801",2,"1"
"27300901",5,"1"
"27302201",4,"1"
"27302301",1,"1"
"27302401",5,"1"
"27302501",9,"1"
"27302601",5,"1"
"27305801",1,"1"
"27306001",4,"1"
"27307401",3,"1"
"27307701",4,"1"
"27401301",5,"1"
"27401401",3,"1"
"27401501",10,"1"
"27401601",4,"1"
"27401701",3,"1"
"27401801",3,"1"
"27401901",6,"1"
"27402001",1,"1"
"27402101",1,"1"
"27402201",7,"1"
"27402301",2,"1"
"27402401",5,"1"
"27402501",1,"1"
"27402601",4,"1"
"27402701",5,"1"
"27600101",6,"1"
"27600201",3,"1"
"27600301",3,"1"
"27600401",6,"1"
"27600501",4,"1"
"27601601",2,"1"
"27601701",3,"1"
"27601801",2,"1"
"27601901",6,"1"
"27602001",3,"1"
"27609801",1,"1"
"27609901",3,"1"
"27610001",4,"1"
"27610101",2,"1"
"27610201",5,"1"
"27708901",4,"1"
"27709301",4,"1"
"27709601",3,"1"
"27709701",7,"1"
"27710401",7,"1"
"27700101",3,"1"
"27700201",6,"1"
"27700301",8,"1"
"27700501",1,"1"
"27700601",4,"1"
"27700701",3,"1"
"27700801",5,"1"
"27700901",6,"1"
"27701001",3,"1"
"27800101",5,"1"
"27800201",4,"1"
"27800301",4,"1"
"27800401",4,"1"
"27800501",4,"1"
"27801601",6,"1"
"27801701",5,"1"
"27801801",3,"1"
"27801901",4,"1"
"27802001",5,"1"
"27804501",2,"1"
"27804901",3,"1"
"27805201",4,"1"
"27805301",3,"1"
"27805401",4,"1"
"27902101",6,"1"
"27902201",4,"1"
"27902301",1,"1"
"27902401",4,"1"
"27902501",5,"1"
"27903601",5,"1"
"27903701",4,"1"
"27903801",6,"1"
"27904201",9,"1"
"27904501",7,"1"
"27913301",4,"1"
"27913501",5,"1"
"27913601",3,"1"
"27913801",3,"1"
"27913901",3,"1"
"28003601",5,"1"
"28003701",2,"1"
"28003801",4,"1"
"28011901",5,"1"
"28012001",3,"1"
"28012101",2,"1"
"28012201",5,"1"
"28012301",5,"1"
"28013401",3,"1"
"28013501",6,"1"
"28013701",6,"1"
"28103301",7,"1"
"28103401",4,"1"
"28103501",5,"1"
"28103601",8,"1"
"28103701",6,"1"
"28103801",4,"1"
"28103901",4,"1"
"28104201",4,"1"
"28104301",3,"1"
"28104401",4,"1"
"28108301",1,"1"
"28108401",3,"1"
"28108501",1,"1"
"28108601",3,"1"
"28108701",2,"1"
"28205601",3,"1"
"28205701",2,"1"
"28205801",2,"1"
"28205901",3,"1"
"28206001",5,"1"
"28207601",4,"1"
"28207701",2,"1"
"28207801",5,"1"
"28207901",3,"1"
"28208001",2,"1"
"28205101",6,"1"
"28205201",4,"1"
"28205301",5,"1"
"28205401",5,"1"
"28205501",2,"1"
"28303401",3,"1"
"28303501",2,"1"
"28303601",1,"1"
"28303701",3,"1"
"28303801",3,"1"
"28305501",3,"1"
"28305601",2,"1"
"28305701",3,"1"
"28305801",3,"1"
"28305901",3,"1"
"28306001",5,"1"
"28306101",2,"1"
"28306201",3,"1"
"28306301",7,"1"
"28400101",5,"1"
"28400301",1,"1"
"28401501",6,"1"
"28401601",5,"1"
"28403601",3,"1"
"28405301",4,"1"
"28408701",4,"1"
"28409001",3,"1"
"28411001",1,"1"
"28411401",6,"1"
"28413201",6,"1"
"28900301",5,"1"
"28900501",4,"1"
"28900601",4,"1"
"28900701",7,"1"
"28901201",3,"1"
"28901301",7,"1"
"28901401",8,"1"
"28901701",6,"1"
"28905901",5,"1"
"28906001",4,"1"
"28906101",7,"1"
"28906701",5,"1"
"28906801",5,"1"
"29003801",3,"1"
"29003901",3,"1"
"29004001",3,"1"
"29004101",1,"1"
"29004201",3,"1"
"29004501",3,"1"
"29004601",3,"1"
"29004701",2,"1"
"29009301",4,"1"
"29009501",4,"1"
"29009601",1,"1"
"29009701",5,"1"
"29009801",4,"1"
"29100801",5,"1"
"29101001",1,"1"
"29101101",2,"1"
"29101201",2,"1"
"29101301",3,"1"
"29101601",2,"1"
"29101701",2,"1"
"29101901",4,"1"
"29102101",5,"1"
"29105801",2,"1"
"29105901",2,"1"
"29106001",2,"1"
"29106101",8,"1"
"29106201",3,"1"
"29301701",2,"1"
"29301801",4,"1"
"29301901",6,"1"
"29302001",3,"1"
"29302101",4,"1"
"29302201",3,"1"
"29302301",2,"1"
"29302401",4,"1"
"29302501",2,"1"
"29302601",2,"1"
"29306401",8,"1"
"29306501",4,"1"
"29306601",4,"1"
"29307701",2,"1"
"29307801",3,"1"
"29400701",3,"1"
"29400801",3,"1"
"29400901",7,"1"
"29401001",4,"1"
"29401101",2,"1"
"29403401",5,"1"
"29403501",2,"1"
"29403601",2,"1"
"29403701",5,"1"
"29403801",4,"1"
"29403901",5,"1"
"29404001",4,"1"
"29404101",3,"1"
"29404201",3,"1"
"29700301",3,"1"
"29701601",4,"1"
"29702001",4,"1"
"29704301",4,"1"
"29704701",6,"1"
"29704901",3,"1"
"29705501",7,"1"
"29708101",2,"1"
"29708401",4,"1"
"29708501",4,"1"
"29901801",8,"1"
"29902501",6,"1"
"29904601",5,"1"
"29905101",5,"1"
"29905901",3,"1"
"29906701",3,"1"
"29907801",3,"1"
"29908601",2,"1"
"29910601",3,"1"
"30001401",2,"1"
"30001901",4,"1"
"30002801",3,"1"
"30003801",4,"1"
"30004201",7,"1"
"30009401",3,"1"
"30012801",1,"1"
"30013001",4,"1"
"30018101",3,"1"
"30100401",6,"1"
"30102701",2,"1"
"30103301",4,"1"
"30104401",5,"1"
"30106701",3,"1"
"30107501",3,"1"
"30108701",3,"1"
"30108901",5,"1"
"30200301",4,"1"
"30202001",4,"1"
"30204201",3,"1"
"30204601",4,"1"
"30205201",6,"1"
"30207301",5,"1"
"30209701",4,"1"
"30210501",4,"1"
"30304101",6,"1"
"30308601",1,"1"
"30308701",4,"1"
"30310301",4,"1"
"30310401",4,"1"
"30313701",2,"1"
"30315801",5,"1"
"30317701",3,"1"
"30318201",6,"1"
"30403501",5,"1"
"30404001",4,"1"
"30405301",3,"1"
"30406901",7,"1"
"30407801",2,"1"
"30408701",3,"1"
"30411901",3,"1"
"30412301",5,"1"
"30413801",6,"1"
"30414801",4,"1"
"30500301",2,"1"
"30501201",4,"1"
"30501401",4,"1"
"30502901",6,"1"
"30505201",3,"1"
"30506001",5,"1"
"30506701",6,"1"
"30508201",3,"1"
"30508301",4,"1"
"30603601",8,"1"
"30604001",4,"1"
"30604101",4,"1"
"30606101",4,"1"
"30607601",1,"1"
"30608901",4,"1"
"30610501",4,"1"
"30610801",4,"1"
"30613801",3,"1"
"30615101",3,"1"
"30900301",2,"1"
"30900701",2,"1"
"30904201",3,"1"
"30906301",2,"1"
"30909901",2,"1"
"30910401",5,"1"
"30912301",6,"1"
"30912601",3,"1"
"30916701",7,"1"
"30918401",3,"1"
"31001001",5,"1"
"31005201",3,"1"
"31006601",6,"1"
"31007801",3,"1"
"31008001",4,"1"
"31008701",4,"1"
"31010401",6,"1"
"31011601",3,"1"
"31012001",6,"1"
"31116401",6,"1"
"31121001",2,"1"
"31131301",3,"1"
"31143001",3,"1"
"31151801",12,"1"
"31155201",7,"1"
"31161101",5,"1"
"31161201",6,"1"
"31300701",1,"1"
"31304001",3,"1"
"31304701",4,"1"
"31306101",3,"1"
"31306201",3,"1"
"31306401",3,"1"
"31308901",4,"1"
"31309901",3,"1"
"31312201",6,"1"
"31400501",4,"1"
"31405101",4,"1"
"31405801",4,"1"
"31406101",5,"1"
"31408101",1,"1"
"31408601",5,"1"
"31411701",7,"1"
"31411901",2,"1"
"31413001",2,"1"
"31416001",4,"1"
"31702301",4,"1"
"31703701",3,"1"
"31704001",5,"1"
"31704401",2,"1"
"31705101",8,"1"
"31707101",4,"1"
"31707801",6,"1"
"31710001",4,"1"
"31712101",3,"1"
"31800101",4,"1"
"31800201",4,"1"
"31800401",5,"1"
"31800501",3,"1"
"31802101",1,"1"
"31802201",1,"1"
"31802301",4,"1"
"31802401",4,"1"
"31802501",8,"1"
"31807601",2,"1"
"31807701",4,"1"
"31807801",4,"1"
"31807901",4,"1"
"31902601",1,"1"
"31902801",3,"1"
"31903001",5,"1"
"31903101",5,"1"
"31903201",1,"1"
"31904001",5,"1"
"31904101",4,"1"
"31904201",4,"1"
"31904301",1,"1"
"31904401",3,"1"
"31909601",1,"1"
"31909701",5,"1"
"31909801",5,"1"
"31909901",3,"1"
"31910001",4,"1"
"32002701",4,"1"
"32002801",3,"1"
"32006501",4,"1"
"32006601",7,"1"
"32008601",7,"1"
"32009601",1,"1"
"32009701",2,"1"
"32009801",3,"1"
"32010401",5,"1"
"32010501",5,"1"
"32008701",3,"1"
"32008801",2,"1"
"32008901",4,"1"
"32009001",2,"1"
"32009101",4,"1"
"32205401",3,"1"
"32205501",4,"1"
"32205601",3,"1"
"32206101",3,"1"
"32206201",4,"1"
"32214301",4,"1"
"32217301",3,"1"
"32217401",3,"1"
"32217501",4,"1"
"32217601",3,"1"
"32201101",3,"1"
"32201201",5,"1"
"32201301",7,"1"
"32201401",5,"1"
"32201501",4,"1"
"32311701",4,"1"
"32312701",5,"1"
"32313101",6,"1"
"32313201",3,"1"
"32306001",2,"1"
"32306101",4,"1"
"32306201",4,"1"
"32306301",2,"1"
"32306401",1,"1"
"32301201",4,"1"
"32301301",4,"1"
"32301401",5,"1"
"32301501",4,"1"
"32301601",3,"1"
"32400901",4,"1"
"32401101",4,"1"
"32401201",3,"1"
"32401301",5,"1"
"32401401",5,"1"
"32401501",3,"1"
"32401601",4,"1"
"32401701",4,"1"
"32401801",5,"1"
"32401901",3,"1"
"32406401",4,"1"
"32406501",3,"1"
"32406701",3,"1"
"32406801",2,"1"
"32406901",3,"1"
"32510701",2,"1"
"32510801",10,"1"
"32510901",4,"1"
"32511001",3,"1"
"32511101",4,"1"
"32500101",3,"1"
"32500301",5,"1"
"32500401",5,"1"
"32500801",2,"1"
"32500901",3,"1"
"32501001",6,"1"
"32501101",2,"1"
"32501201",3,"1"
"32501301",6,"1"
"32802301",3,"1"
"32802501",5,"1"
"32802601",5,"1"
"32802701",6,"1"
"32802801",5,"1"
"32803001",5,"1"
"32803201",1,"1"
"32803301",4,"1"
"32803401",3,"1"
"32807401",2,"1"
"32807501",4,"1"
"32807601",3,"1"
"32807701",1,"1"
"32807901",2,"1"
"32903801",5,"1"
"32903901",3,"1"
"32904001",4,"1"
"32904101",5,"1"
"32904201",2,"1"
"32905701",4,"1"
"32905801",4,"1"
"32905901",2,"1"
"32906001",4,"1"
"32908101",3,"1"
"32908201",1,"1"
"32908301",4,"1"
"32908401",3,"1"
"32908501",4,"1"
"33000301",2,"1"
"33000601",3,"1"
"33000701",4,"1"
"33001401",1,"1"
"33002001",4,"1"
"33002901",7,"1"
"33003101",1,"1"
"33003701",4,"1"
"33004101",7,"1"
"33004201",2,"1"
"33004701",2,"1"
"33006501",6,"1"
"33006901",4,"1"
"33006902",4,"1"
"33007001",4,"1"
"33007501",3,"1"
"33110001",5,"1"
"33110101",5,"1"
"33110201",3,"1"
"33110301",6,"1"
"33110901",1,"1"
"33108901",1,"1"
"33109001",3,"1"
"33109101",4,"1"
"33109201",3,"1"
"33109301",4,"1"
"33106501",2,"1"
"33106601",3,"1"
"33106801",4,"1"
"33306301",3,"1"
"33306901",3,"1"
"33307001",3,"1"
"33307101",3,"1"
"33307201",3,"1"
"33300601",4,"1"
"33300701",5,"1"
"33300801",2,"1"
"33300901",2,"1"
"33301001",3,"1"
"33302901",5,"1"
"33303701",6,"1"
"33303801",4,"1"
"33304001",5,"1"
"33304101",4,"1"
"33510601",1,"1"
"33510701",3,"1"
"33510901",8,"1"
"33511001",1,"1"
"33511101",5,"1"
"33512201",5,"1"
"33512301",2,"1"
"33512401",3,"1"
"33512501",5,"1"
"33512601",6,"1"
"33506701",3,"1"
"33506801",2,"1"
"33506901",4,"1"
"33507101",2,"1"
"33507301",4,"1"
"33608801",4,"1"
"33609301",4,"1"
"33609501",5,"1"
"33609801",3,"1"
"33610101",4,"1"
"33610401",4,"1"
"33610501",5,"1"
"33611001",3,"1"
"33611101",6,"1"
"33600501",3,"1"
"33600701",9,"1"
"33600801",4,"1"
"33705201",5,"1"
"33705301",8,"1"
"33705401",6,"1"
"33708501",5,"1"
"33708601",4,"1"
"33700601",4,"1"
"33700701",7,"1"
"33700801",1,"1"
